company,city,product,header,review,mark,date,link
rosgosstrah,Белгород,ОСАГО,Деньги ушли полиса нет,"Деньги сняли полиса нет, оплата была произведена 20.03.с сайта сравни.ру. Росгострах рассказывает о тех.сбоях , писали на тех поддержку даже номер заявки не присвоили! Деньги вернуть не возможно так как не пришел полис(как объяснили работники горячей линии)",,24 мар 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/358288/?page=797
rosgosstrah,Ульяновск,ОСАГО,Страховой случай,"Попала в ДТП,виновницей была не я,отправили на ремонт,но уже второй месяц не могут сделать машину,месяц мне шла запчасть не понятно откуда,загнала на ремонт,звоню узнать по поводу автомобиля,но дозвонится не могу вторую неделю,на месте нет никогда никого,только и записывают,что мне перезвонят,первый мастер-приёмщик уволился,сейчас сделали другого,мне... ",,23 мар 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/357740/?page=797
rosgosstrah,Томск,ОСАГО,Оформление полиса осаго онлайн.,"Оформила полис РГС через сравни.ру, полис на почту так и не пришёл. Ни денег, ни полиса. Почему я должна тратить своё время на звонки в РГС и выяснение, где полис. И машину на учёт поставить не могу. Написала письмо в службу поддержки. Если в ближайшее время вопрос не будет решён, напишу жалобу везде, куда можно: ЦБ РФ, РСА и в суд обращусь.",,19 мар 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/357235/?page=798
rosgosstrah,Краснодар,Страхование жизни,Осторожно аферисты! ,"В банке Открытие предложили вместе с вкладом часть денег разместить в Россгострах жизнь, под фиксированные проценты. Все оказалось обманом. На горячей линии сказали что процентов не ждите.",,16 мар 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/356836/?page=798
rosgosstrah,Москва,ОСАГО,Не довели дело до конца,"Компания росгострах не выполняет свои обязанности! Было дтп, которое уже 8 месяцев не могут довести до конца! Не хотят выплачивать компенсацию по ущербу!!!",,13 мар 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/356548/?page=799
rosgosstrah,Красноярск,ОСАГО,как обманывает росгосстрах,застраховал машину в росгосстрахе при аварии не по моей вине у виновника тоже росгосстрах ущерб 250 тыс предложили 26 на вопрос как восстановить машину на эти деньги ответ да ни как обратился в суд выиграл чего и всем советую,,05 мар 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/355585/?page=800
rosgosstrah,Краснодар,Страхование жизни,Навязанная страховка,"Брал кредит в банке , при условии застраховался в данной шаршке, кредит досрочно закрыл , они не могут со мной расторгнуть договор. Не советую кому либо там страховаться , так как просто это контора для сбора денег с населения.",,02 мар 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/355291/?page=801
rosgosstrah,Самара,ОСАГО,"Не очень хорошая компания, если ошиблись деньги не вернут, осаго 3870 рублей на ветер. Им все равно.","первый год застраховался онлайн нормально, произошел дтп два месяца ремонтировали бампер и фара на ларгус, как объяснили не давали разрешение на деталь, то есть не оплачивали деталь, а она вышла из строя, я согласился на то что есть. второй год хотел застраховать по осаго деньги взяли полис с неверной информацией отправили. данные сами отправили я... ",,22 февр 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/354058/?page=803
rosgosstrah,Хабаровск,ОСАГО,держите подальше от этой СТРАХОВОЙ КОМПАНИИ,"не кому не совету эту страховую, просто гребут деньги ни чего не хотят делать. третью неделю полис осаго не бьется по рса, не могу переоформить автомобиль. обходите стороной эту страховую компанию..........",,20 февр 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/353631/?page=804
rosgosstrah,Москва,Страхование имущества и недвижимости,Залив потолка,"Нас залили соседи сверху. Хорошо, что были дома и вовремя смогли перекрыть воду. После высыхания на потолке образовалась желтая полоса через всю комнату. Понятно, что надо переделывать весь потолок. Я без труда оформил все документы, из страховой компании приехал представитель. Назначили страховое возмещение в размере просто смехотворном. За эти деньги... ",,19 февр 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/353535/?page=804
rosgosstrah,Рязань,ОСАГО,Не пришёл на почту полис,16.02.2020 оформил Е осаго деньги сняли не успел даже код подтверждения отослать. После этого не полиса не смс,,17 февр 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/353206/?page=805
rosgosstrah,Котовск,ОСАГО,Не приходит полис осаго,"Не приходит на почту полис осаго, деньги с карты списаны, что делать ? В технической поддержке молчат. Скриншоты на почту росгосстрах отправлял",,16 февр 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/353012/?page=805
rosgosstrah,Новосибирск,ОСАГО,Полис ОСАГО,"Здравствуйте! Хотел бы оставить отзыв об этой ""замечательной"" компании ""Росгосстрах"" Оформил страховой полис Осаго в данной компании на свой автомобиль на год. Через 3 месяца продал машину и пришёл расстогать полис, чтобы получить возврат денежных средств. Сначала меня не могли найти в базе, просидел около часа, так и не нашли, сотрудница данной компании... ",,10 февр 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/352186/?page=806
rosgosstrah,Иркутск,ОСАГО,"Ужасная компания ,я свой знакомым ее не порекомендую  ","Не заинтересованных в клиентах ,не вежливы. Обслуживание беспонтовое .Оценка такой фирме 👎👎👎👎👎Отмызываються что бы время оттянуть .Не могут сказать сумму по страховки .Отвечают не по вопросам .Такое ощущение им фиолетово ,кто звонит . Надеюсь это прочитают мой отзыв вышие заинтересованные лица этой компании,и наведут порядок в этой страховой компании... ",,09 февр 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/352058/?page=807
rosgosstrah,Ижевск,Каско,ДТП от 11 декабря не по нашей вине. ,"11 декабря мой сын попал в серьёзное ДТП. Виноват - тракторист, страховка в Росгосстрах. И начались проблемы :каждая подпись, согласование, сроки неделями. Ждём спокойно. Но сегодня терпение кончилось. Была назначена по предварительному звонку встреча. (подпись на акте по скрытым дефектам). Приехали вовремя, представителя нет. Звоню, не отвечают. Захожу... ",,22 янв 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/349869/?page=811
rosgosstrah,Красноярск,ОСАГО,За новую машину которой нет и года выплатили на запчасти очень мало.Утс так вообще плакать хочется .,Попав в ДТП где виновником была не я.Ударили в багажник.Выплатили очень мало.Утс вообще плакать хочется 11000 стоимость при такой аварии падает при продаже тысяч на 200.Запчасти на машину я должна по этим выплатам купить б/у очень плохая компания.Все очень вежливые но при этом не платят в полном объёме.Утс просто смех 11000 на новую машину когда на... ,,22 янв 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/349867/?page=811
rosgosstrah,Дмитров,ОСАГО,страховаться нельзя!!!!,"Оформили полис ОСАГО через сайт РСА. Необходимо было довнести водителя, через личный кабинет не получилось, было уведомление, что нужно вносить через офис. Пришли в офис в г. Дмитров, мкр. Маркова, 35, а нас отправили в Москву, так как у них нет полномочий вносить изменения в полис. Что за бред? А что они тогда вообще могут? Для чего они сидят? Полис... ",,21 янв 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/349654/?page=811
rosgosstrah,Москва,ОСАГО,rgsrgsrgsrgs,залили мне хату  приежал фарик делал фото от компании  rgs,,14 янв 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/348840/?page=813
rosgosstrah,Ижевск,ОСАГО,"полис оплатил РГС, а полиса нет","Оплатил полис осаго РГС с этого сайта. В итоге после оплаты вышло окошко с сообщением ""Полис электронного ОСАГО ПАО СК «Росгосстрах» направлен на указанный Вами почтовый ящик. "" в итоге ни полиса, ни номера полиса. Деньги сняты. оплачивал с карты Тиньков 14.01.2020 (последний цифры 2317). Техподдержка молчит. В личном кабинете тоже никаких ни полисов... ",,14 янв 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/348789/?page=813
rosgosstrah,Москва,ДМС,Еле купила полис,"На сайте сложно найти кнопку покупки ДМС. Нажала  ""купить"", а он мне в итоге - выдает страницу с полисом от клеща.  Уже начала заполнять и только потом увидела. Только через горячую линию дали нормальную ссылку и купить получилось",,13 янв 2020,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/348635/?page=814
rosgosstrah,Самара,Каско,ДНО...полное и беспроссветное,"Около 10 лет страховал в росгострахе свои машины по КАСКО, безаварийная езда - выплат не было. Ноябрь 19го попал в дтп,достаточно серьезное, в ДТП я пострадавший.",,23 дек 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/346693/?page=817
rosgosstrah,Белгород,ОСАГО,Жлобская компания,"Застраховал автомобиль,тойота ленд круизер 100, 2006 года выпуска в данной компании. Стоячую машину ударила одна мадам на своей,разбила задний бампер(под замену.Офрмили ДТП, гоняли страховщики для начала по автостанциям(ремонтники). Затем, через пару месяцев выплатила 9000р!!! Чтобы у владельцев было столько здоровья! Подал в суд, больше в этой компании... ",,22 дек 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/346427/?page=818
rosgosstrah,Калининград,ОСАГО,Внесение изменений в полис осаго при замене ВУ,Самая неудовлетворительная компания по сравнению с остальными. Зачем ПТС если надо всеволишь поменять номер ВУ.больше никогда в жизни не оформлю полис.,,21 дек 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/346394/?page=818
rosgosstrah,Москва,Инвестиционное страхование,Обмануты надежды,"В 2016 году нашу семью заманчивыми посулами по % выплат по истечение срока Договора с РОССГОСТРАХОМ (3 года) в банке МКБ, по сути соблазнили подписать Договор на Инвестионное страхование жизни. КОГДА ВНИКЛИ В ТЕКСТ САМОГО ДОГОВОРА пожалели о подписании этого Договора (т.к. очень большой текст, да и сам текст написан довольно витиевато и при прочтении... ",,18 дек 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/345985/?page=819
rosgosstrah,Наро-Фоминск,ОСАГО,Мошенники и ргс,"Пребывают в прострации, ""купил"" ОСАГО с доставкой, по телефонам, их несколько, продали страховку, подкупило то что, все мои данные. Вин номер и т.д. вплоть до техосмотра у них есть, в процессе так сказать оформления позвонил на горячую линию ргс узнать есть ли у них такая услуга, в ответ ни да ни нет,хотя я продиктовал номера телефонов, в итоге сделка... ",,16 дек 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/345690/?page=819
rosgosstrah,Братск,ОСАГО,Не понятная калькуляция,"В меня во дворе выехала машина, приехали в СК нас вежливо встретили, все оформили как пологается и с улыбочкой. Но! Пришла сумма 28300 я приезжаю в офис и мне говорят, что ваша машина старая 2000 года и что сумма начислена с учётом того, что 50% износ деталей. И как это понимать? Я в мастерской тоже так должен сказать? Извините, но у меня 50% скидка,... ",,13 дек 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/345469/?page=820
rosgosstrah,Москва,Каско,Подали в суд на неосновательное обогащение,"Оформил страховку, заплатил за нее немалые деньги. После ДТП обратился для возмещения ГУРУ15168458. Весь мрак при возмещении описывать сложно. Выплата не покрыла расходы на ремонт, все платил сам. После ремонта СК выставила мне счёт и подала в суд на возврат ей с меня 11 тысяч рублей как неосновательное обогащение. Я заплатил за страховку, не получил... ",,09 дек 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/344516/?page=821
rosgosstrah,Ростов-на-Дону,ОСАГО,Указали не правильную модель авто ,"Модель авто указанно неверно , обращался везде и изменить немогут, до этого в  другой страховой компании без вопросов и качественно все сделали , а работая с росгострахом  много нюансов , так что не советую сервис на двоечку",,06 дек 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/344174/?page=822
rosgosstrah,Екатеринбург,ОСАГО,Невозможно пересчитать стоимость ОСАГО. ,"В связи со сменой прав надо было всего лишь пересчитать стоимость ОСАГО. В офисе сказали, что делается это только онлайн. Контактов электронной почты у них нет, по телефону можно дозвониться только выбрав в меню ""страховой случай"" после чего все история повторяется и еще 20 минут никто не отвечает.",,02 дек 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/343592/?page=823
rosgosstrah,Саратов,Туристическая страховка,Сделал страховку на сайте,"Уже не первый год делаю страховку за границу в росгосстрахе, всегда без проблем все проходило, страховых случаев небыло и слава богу. Меня тут успакаивает невысокая ценна и реальные гарантии в случае чего. В этом году впервые попробовал сделать эту страховку онлайн, оказалось все очень просто, забиваешь данные все в форму, оплачиваешь и полис на почте... ",,30 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/343360/?page=823
rosgosstrah,Самара,Каско,Скорость урегулирования вопросов ,"Есть полис Осаго одной страховой и КАСКО росгосстраха, после дтп решил не заморачиваться с осаго и обратился в рогосстрах по каско и процесс пошел сразу же, довольно таки неожиданно это было, что сервис на таком уровне. На горячей линии отвечают быстро, без ожиданий по 10 минут. На сайте тоже всегда можно узнать информацию по выллатному делу. В итоге... ",,30 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/343336/?page=823
rosgosstrah,Бийск,ОСАГО,Никогда не страхуйтесь в этой компании!!! ,"Компания ужасная! Мало того, что даже проконсультировать нормально не могут. Они ещё после того, как мы отказались от их услуг по страхованию ОСАГО - все наши скидки за стаж и безаварийное вождение обнулили. Подговнили!!!!!!",,30 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/343333/?page=823
rosgosstrah,Брянск,Страхование жизни,Налоговый вычет,Являюсь клиентом Росгосстрах. Не могу получить налоговый вычет. Сотрудники не могут выдать мне справку об индексации платежей. Жду уже две недели.,,29 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/343332/?page=823
rosgosstrah,Ростов-на-Дону,ОСАГО,Самая хреновая страхавая компания это Росгосстрах,"Росгосстрах это мошейническая комнания не строхуйте, там Авто директор этой компании машейник они обманывают людей,вымогают деньги через суд и через пристовав а потом на зароботную плату орест идет, Росгосстрах это самая плохая страхавая компания не строхуйтесь в этой компании. Во время дтп перекидывают потом деньги на вас что бы вы плотили за ремонт... ",,29 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/343255/?page=823
rosgosstrah,Анапа,Туристическая страховка,Мошенники! Не обращайтесь к ним никогда!,"В Рососстрах мною был приобретен международный страховой полис для выезжающих за рубеж. При наступлении страхового случая за границей эта компания предложила оплатить только 200 евро, хотя стоимость которую выставила зарубежная клиника составила 600 евро. Когда я позвонила в Росгосстрах и сказала, что у меня покрытие на 30000 евро, а не на 200 евро,... ",,27 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/343062/?page=824
rosgosstrah,Владивосток,ОСАГО,Перенос даты осмотра авто по страховому случаю,"Попал в ДТП как пострадавший, позвонил в компанию, записался на ближайшую дату 21.11. За день до поездки в страховую мне позвонили и перенесли аж на 02.11. мою запись, потому что изменился график работы подстанции.",,20 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/342187/?page=826
rosgosstrah,Тюмень,ОСАГО,Страховка автомобиля,Оформила страховку через ваш сайт. 15.11.2019 заплатила всю сумму. дала адрес электронной почты. Страховки нет. Что делать?,,18 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/341953/?page=826
rosgosstrah,Тольятти,ОСАГО,"Оформили осаго,оплатили,полис не прислали что делать?","Не прислали полис ОСАГО, очень не удобно писать потом вам,сто по тел.нельзя эту проблему решить нужно потратить кучу времени и нервов.",,09 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/339913/?page=829
rosgosstrah,Казань,Каско,Полная КАСКО оказывается не полная(((. ,"Попал в серьёзное ДТП. Машина тотал.Оказалось как только выехал с автосалона, забудь про полную страховку! ИЗНОС 20% сразу. НА ВТОРОЙ И ПОСЛЕДУЮЩИЕ ГОДА ПЛЮС 1% ЗА КАЖДЫЙ МЕСЯЦ МЕСЯЦ!!!",,09 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/339912/?page=829
rosgosstrah,Москва,ОСАГО,Поддельный бланк полиса,"Всем привет. Пользуюсь полисом Осаго в Росгосстахе не первый год.... Вроде все хорошо..... пока не случилось дтп)))) пострадавший обратился за возмещением, ему отказали. при выяснении оказалось, что мой полис не действительный)))) Вопрос как??? Оказалось, что бланк с такой серие и номером еще даже не вышли в продажу, то есть лежат себе спокойно на... ",,07 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/339759/?page=829
rosgosstrah,Волжский,ОСАГО,"Оформила полис осаго, оплатила, но на почту ничего не пришло. ","Оформила полис осаго, оплатила, написали ждать 5 минут и всё придёт на почту, прошло уже несколько часов, и ничего не пришло. Сколько нужно ждать? И если ничего не придёт, куда обращаться, я даже номер полиса не помню.",,01 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/339339/?page=830
rosgosstrah,Бугуруслан,Каско,"Ужасная компания!!!! Уважаемые страхователи, никогда не связывайтесь с этой компанией!!!!!!","Страховали авто по каско, никаких выплат не было, одни пустые обещания, судимся уже второй год с ними",,01 нояб 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/339225/?page=831
rosgosstrah,Томск,ОСАГО,ДТП на трассе Мариинск Томск ,"Подал документы, пришол не только отказ, но ещё и обвинили меня что я виновен в ДТППоехал забирать документы для подачи в Суд, так мне их не выдали как так то. За что я плочу деньги строховой компании тогда❓❓❓😠",,25 окт 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/338419/?page=833
rosgosstrah,Екатеринбург,ОСАГО,Заниженные выплаты. Все страховщики в цепочке по отбору средств у населения и Росгосстрах в их рядах,"Пролог: У завязанных в схеме структур в отборе средств, возникает негодование по поводу большого числа автовладельцев, эксплуатирующих ТС без обязательного страхования. Только автовладельцы идут на это сознательно после столкновения с бесполезностью данного полиса, и невыполнению своих обязательств СК. В случае возникновения страхового случая, за свои... ",,24 окт 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/338377/?page=833
rosgosstrah,Самара,Каско,"Кража в гск , сделано было по каско","В 2012 году с приоры ,  в гск  ,были украденные двери левые и капот .По каско был ремонт .Сделали все , минус был сам ремонт у официалов , краска начила вспучиваться в некоторых местах",,23 окт 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/338294/?page=834
rosgosstrah,Балашиха,ОСАГО,один негатив,Никогда не страхуйтесь по  ОСАГО в этой компании.!!!!,,22 окт 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/338146/?page=834
rosgosstrah,Москва,ОСАГО,Выплата компенсации,"Страховая полный утиль . Пятый год получаю деньги . Разводят как лохов . Законы для всех, только не для  них . Задаёшь вопрос, они несут пургу.  Все тупые собрались там . Люди избегайте эту страховую .",,16 окт 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/337582/?page=835
rosgosstrah,Лодейное Поле,ОСАГО,Неверно указана дата рождения в полисе ОСАГО. ,"С 2011 г. пользуюсь услугами компании росгосстрах. В прошлом году выяснилось, что агентом допущена ошибка в серии и номере в. у. Сегодня, при оформлении очередного полиса, оказывается и дата рождения указана не верно, год рождения 1978, вместо 1985. Ошибка эта так и существует с 2011г. Т. е., при наступлении страхового случая, окажется, что я человек,... ",,12 окт 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/337209/?page=835
rosgosstrah,Екатеринбург,ОСАГО,ОСАГО. Мы виноваты в аварии на нас подали в суд т.к. не оплатили ущерб,"Добрый день! Мы сраховались первый раз на первую машину, только получил иправа и конечно попали в аварию. Мы стали виновниками, оформили европротокол и не отнесли в страховую в течении указанноо времени т.к. ПОЗВОНИВ ТУДА нам сказали все хорошо, не беспокойтей. И мы со спокойной душй уехали в командировку. Через пол года нам приходит письмо, что мы... ",,26 сент 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/333495/?page=839
rosgosstrah,Бугуруслан,ОСАГО,"Отвратительно, не советую эту компанию","Оформили полис каско, произошёл страховой случай, выплат не было никаких со стороны компании. УЖЕ ГОД судимся с ними, пока безрезультатно!!!!!",,26 сент 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/333483/?page=839
rosgosstrah,Казань,ОСАГО,Ремонтируют по человечески,"Не пойму что за слухи пускают про РГС. Я у них страхуюсь уже боьше 5 лет кажеться. И когда прихожу в офис там все стабильно. За такое время наблюдал как офис менялся в плане проведения работ. Много организационных веще они урегулировали, даже те на которые я сам жаловался. Так что компания движет просто большими шагами. У меня два случая один был выплаты,... ",,24 сент 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/333186/?page=840
rosgosstrah,Курган,ОСАГО,"Оплатил полис, а его не прислали",Оформил полис осаго через сайт сравни ру оплатил полис осаго так ни где дождаться не могу ни на почте ни в личном кабинете Росгосстрах,,23 сент 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/332952/?page=841
rosgosstrah,Уфа,ОСАГО,Отвратительное отношение к постоянному клиенту,"Страховал все свои авто в Росгосстрахе на протяжение 19 лет (ОСАГО, КАСКО), считал себя лояльным клиентом. Аварий не было до прошлого года. В прошлом году произошел небольшой страховой инцедент. Оформили европротокол по всем правилам, передали документы в страховую компанию пострадавшего. В виду незначительного ущерба не придал особого внимания этому... ",,16 сент 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/332511/?page=842
rosgosstrah,Владивосток,ОСАГО,Оплатили урон здоровью при ДТП как мошенники. ,"По причинение среднего вреда здоровью, черепно-мозговая травма, скальпированая рана головы, оплатили 11750.",,12 сент 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/332261/?page=842
rosgosstrah,Кузнецк,ОСАГО,"Ни денег, ни полюса!!!!","Оформила ОСАГО через этот сайт. Деньги списали, полюс так и не пришёл. Концов не найдёшь. На горячей линии Росгосстрах помочь не могут, пишите в тех. поддержку, тех. поддержка молчит. Видимо нужно обращаться в более серьезные инстанции по факту мошенничества.",,09 сент 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/331931/?page=843
rosgosstrah,Хасавюрт,ОСАГО,Мошенники и воры,Не связывайтесь с мошенниками. 23.08.2019 года мною были внесены изменения в полис  ОСАГО в личном кабинете доплатил но с тех пор ни полиса ни денег,,02 сент 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/331301/?page=845
rosgosstrah,Киров,ОСАГО,Хороший и качественный ремонт,"После аварии еще когда документы относил, уже думал, за сколько мне машину чинить и где. Так как сколько бы не заплатила СК, все равно не попадут в нужный чек, это я прям был уверен. Нервов на пределе, никто не занимается фордами нормально, и запчастей мало, все под заказ и очереди на СТО - жесть. Отдал доки, сам еще на нервах. К моменту мне зонят... ",,30 авг 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/331133/?page=845
rosgosstrah,Тверь,Обслуживание,Хорошее обслуживание,"Как можно вообще терпеть хамское отношение к себе и не иметь представления о том, что происходит с машиной на ремонте? Как посмотрю, так радуюсь даже что РГС в свое время выбрал, как бы их не чернили, но по факту у меня нет к ним претензий. Машину мою кода на ремонт направляли даже предоставили список мастерских, где я мог выбрать известную или удобную... ",,30 авг 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/331131/?page=845
rosgosstrah,Саратов,Другое,Качество обслуживания в Росгосстрахе,"По поводу выплат у РГСа как и везде не все 100% быстро, есть конечно сложные моменты как в моем случае. Но самое главное, что дело при любом раскладе доводиться до конца, присутсвует обсуждение и осведомление о положение дел. То есть мне на каждом этапе сообщали что и зачем делается в данный момент, нет простоев тупых, которые сжирают время и нервы.... ",,29 авг 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/331030/?page=846
rosgosstrah,Братск,Каско,Обманывают?!,Машина стоит 3.75 млн. Поврежден бампер. Оценили дороже франшизы    84 тыс руб. Сказали доплатить ещё 80 тыс руб.Ремонт на самом деле обходиться в 50 тыс руб.,,29 авг 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/331012/?page=846
rosgosstrah,Пермь,ДМС,Поиздевались!!!,"Приобрели страховку от несчастных случаев Защита здоровья ""ДЕТИ"". По пути в детский лагерь (лагерь в Геленджике) в поезде с ребенком произошел несчастный случай - ожог верхней части стопы. Компания выплатила 30 рублей)))))). ПОЗОРНИКИ!!!",,21 авг 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/330433/?page=847
rosgosstrah,Заинск,ОСАГО,Отсрочку можно сделать ,"Я не понимаю вас ответ дайте пожалуйста на мой вопрос живу в Калининградская обл советск нет средств оплатить сейчас, закон позволяет мне сделать отсрочку",,21 авг 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/330382/?page=847
rosgosstrah,Заинск,ОСАГО,"19 лет страхую свой авто в РГС,больше РГС не буду страховать а.машину на этой компании.",3 месяца жду страховую выплату или ремонт а.машину .Бампер дырявый отценцщики включили на ремонт а не замену?,,08 авг 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/329324/?page=849
rosgosstrah,Москва,ОСАГО,Росгосстрах держитесь от них подальше,Уже как два месяца бегаю чтобы получить выплаты или ремонт авто пинают как фотбольный мяч следят отдни мололетки и посылают ехидно на ул Обручева,,02 авг 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/328797/?page=850
rosgosstrah,Солнечногорск,Страхование имущества и недвижимости,Все делают  лишь бы не платить ,На протяжении 3-х лет страховала квартиру от рисков включая залив. На третьем году страхования подтопила соседей снизу. После обращения о страховом случае поступил отказ со ссылкой на правила №167. Перечитала эти правила и не вижу никаких основани для отказа. Пойду разорву договора и больше не буду иметьдело с этой компанией! а по данном услучаю буду... ,,31 июля 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/328661/?page=850
rosgosstrah,Рязань,ОСАГО,Не прислали ни номер ни полис ОСАГО,"Оформил электронный полис ОСАГО 25.07.2019, деньги списали сразу, а полис и номер до сих пор не прислали (27.07.2019). Горячая линия сначала говорит ждите сутки, через сутки сказали писать на поддержку, а там еще десять дней ждать. Старый полис заканчивается 28.07.2019",,27 июля 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/328278/?page=851
rosgosstrah,Москва,ОСАГО,Попытался оформить ОСАГО на Мотоцикл. ,Онлай пробовал 3 дня разными способами. Ни чего не получалось. Когда все поля уже заполнены - ОШИБКА,,25 июля 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/328169/?page=851
rosgosstrah,Тамбов,ОСАГО,Не идут на уступки грубят,"7.07.2019 года я ехала по центральной дороге,а со сторостепенной в меня въехала девушка,обратилась в осаго машину посмотрели эксперты и сказали ждите в Москву отсылаем ваше дело,вот прошёл месяц я все жду когда сделают мою машину,звоню по тел 0530 спрашиваю когда ответ придёт на что отвечают Эдите ,грубят!!очень обидно что такая компания государственная... ",,24 июля 2019,https://www.sravni.ru/strakhovaja-kompanija/rosgosstrah/otzyv/328056/?page=851
